no,chapter,speaker,content,Additional Info
971,7,Nick_narrator,"said Tom, shaking him a little.",
972,7,Nick_narrator,"Only the negro and I were near enough to hear what he said, but the policeman caught something in the tone and looked over with truculent eyes.",
973,7,Nick_narrator,he demanded.,
974,7,Nick_narrator,Tom turned his head but kept his hands firm on Wilson’s body.,
975,7,Nick_narrator,Some dim impulse moved the policeman to look suspiciously at Tom.,
976,7,Nick_narrator,I said.,
977,7,Nick_narrator,"Someone who had been driving a little behind us confirmed this, and the policeman turned away.",
978,7,Nick_narrator,"Picking up Wilson like a doll, Tom carried him into the office, set him down in a chair, and came back.",
979,7,Nick_narrator,"he snapped authoritatively. He watched while the two men standing closest glanced at each other and went unwillingly into the room. Then Tom shut the door on them and came down the single step, his eyes avoiding the table. As he passed close to me he whispered:",
980,7,Nick_narrator,"Self-consciously, with his authoritative arms breaking the way, we pushed through the still gathering crowd, passing a hurried doctor, case in hand, who had been sent for in wild hope half an hour ago.",
981,7,Nick_narrator,"Tom drove slowly until we were beyond the bend—then his foot came down hard, and the coupé raced along through the night. In a little while I heard a low husky sob, and saw that the tears were overflowing down his face.",
982,7,Nick_narrator,he whimpered.,
983,7,Nick_narrator,"The Buchanans’ house floated suddenly toward us through the dark rustling trees. Tom stopped beside the porch and looked up at the second floor, where two windows bloomed with light among the vines.",
984,7,Nick_narrator,he said. As we got out of the car he glanced at me and frowned slightly.,
985,7,Nick_narrator,"A change had come over him, and he spoke gravely, and with decision. As we walked across the moonlight gravel to the porch he disposed of the situation in a few brisk phrases.",
986,7,Nick_narrator,He opened the door.,
987,7,Nick_narrator,Jordan put her hand on my arm.,
988,7,Nick_narrator,I was feeling a little sick and I wanted to be alone. But Jordan lingered for a moment more.,
989,7,Nick_narrator,she said.,
990,7,Nick_narrator,"I’d be damned if I’d go in; I’d had enough of all of them for one day, and suddenly that included Jordan too. She must have seen something of this in my expression, for she turned abruptly away and ran up the porch steps into the house. I sat down for a few minutes with my head in my hands, until I heard the phone taken up inside and the butler’s voice calling a taxi. Then I walked slowly down the drive away from the house, intending to wait by the gate.",
991,7,Nick_narrator,"I hadn’t gone twenty yards when I heard my name and Gatsby stepped from between two bushes into the path. I must have felt pretty weird by that time, because I could think of nothing except the luminosity of his pink suit under the moon.",
992,7,Nick_narrator,I inquired.,
993,7,Nick_narrator,"Somehow, that seemed a despicable occupation. For all I knew he was going to rob the house in a moment; I wouldn’t have been surprised to see sinister faces, the faces of ""Wolfshiem’s people,"" behind him in the dark shrubbery.",
994,7,Nick_narrator,he asked after a minute.,
995,7,Nick_narrator,He hesitated.,
996,7,Nick_narrator,He spoke as if Daisy’s reaction was the only thing that mattered.,
997,7,Nick_narrator,"he went on,",
998,7,Nick_narrator,I disliked him so much by this time that I didn’t find it necessary to tell him he was wrong.,
999,7,Nick_narrator,he inquired.,
1000,7,Nick_narrator,"He broke off, and suddenly I guessed at the truth.",
1001,7,Nick_narrator,"he said after a moment,",
1002,7,Nick_narrator,He winced.,
1003,7,Nick_narrator,he said presently.,
1004,7,Nick_narrator,I said.,
1005,7,Nick_narrator,A new point of view occurred to me. Suppose Tom found out that Daisy had been driving. He might think he saw a connection in it—he might think anything. I looked at the house; there were two or three bright windows downstairs and the pink glow from Daisy’s room on the ground floor.,
1006,7,Nick_narrator,I said.,
1007,7,Nick_narrator,"I walked back along the border of the lawn, traversed the gravel softly, and tiptoed up the veranda steps. The drawing-room curtains were open, and I saw that the room was empty. Crossing the porch where we had dined that June night three months before, I came to a small rectangle of light which I guessed was the pantry window. The blind was drawn, but I found a rift at the sill.",
1008,7,Nick_narrator,"Daisy and Tom were sitting opposite each other at the kitchen table, with a plate of cold fried chicken between them, and two bottles of ale. He was talking intently across the table at her, and in his earnestness his hand had fallen upon and covered her own. Once in a while she looked up at him and nodded in agreement.",
1009,7,Nick_narrator,"They weren’t happy, and neither of them had touched the chicken or the ale—and yet they weren’t unhappy either. There was an unmistakable air of natural intimacy about the picture, and anybody would have said that they were conspiring together.",
1010,7,Nick_narrator,As I tiptoed from the porch I heard my taxi feeling its way along the dark road toward the house. Gatsby was waiting where I had left him in the drive.,
1011,7,Nick_narrator,he asked anxiously.,
1012,7,Nick_narrator,I hesitated.,
1013,7,Nick_narrator,He shook his head.,
1014,7,Nick_narrator,"He put his hands in his coat pockets and turned back eagerly to his scrutiny of the house, as though my presence marred the sacredness of the vigil. So I walked away and left him standing there in the moonlight—watching over nothing.",
1015,8,Nick_narrator,"I couldn’t sleep all night; a foghorn was groaning incessantly on the Sound, and I tossed half-sick between grotesque reality and savage, frightening dreams. Toward dawn I heard a taxi go up Gatsby’s drive, and immediately I jumped out of bed and began to dress—I felt that I had something to tell him, something to warn him about, and morning would be too late.",
1016,8,Nick_narrator,"Crossing his lawn, I saw that his front door was still open and he was leaning against a table in the hall, heavy with dejection or sleep.",
1017,8,Nick_narrator,he said wanly.,
1018,8,Nick_narrator,"His house had never seemed so enormous to me as it did that night when we hunted through the great rooms for cigarettes. We pushed aside curtains that were like pavilions, and felt over innumerable feet of dark wall for electric light switches—once I tumbled with a sort of splash upon the keys of a ghostly piano. There was an inexplicable amount of dust everywhere, and the rooms were musty, as though they hadn’t been aired for many days. I found the humidor on an unfamiliar table, with two stale, dry cigarettes inside. Throwing open the French windows of the drawing-room, we sat smoking out into the darkness.",
1019,8,Nick_narrator,I said.,
1020,8,Nick_narrator,He wouldn’t consider it. He couldn’t possibly leave Daisy until he knew what she was going to do. He was clutching at some last hope and I couldn’t bear to shake him free.,
1021,8,Nick_narrator,"It was this night that he told me the strange story of his youth with Dan Cody—told it to me because ""Jay Gatsby"" had broken up like glass against Tom’s hard malice, and the long secret extravaganza was played out. I think that he would have acknowledged anything now, without reserve, but he wanted to talk about Daisy.",
1022,8,Nick_narrator,"She was the first ""nice"" girl he had ever known. In various unrevealed capacities he had come in contact with such people, but always with indiscernible barbed wire between. He found her excitingly desirable. He went to her house, at first with other officers from Camp Taylor, then alone. It amazed him—he had never been in such a beautiful house before. But what gave it an air of breathless intensity, was that Daisy lived there—it was as casual a thing to her as his tent out at camp was to him. There was a ripe mystery about it, a hint of bedrooms upstairs more beautiful and cool than other bedrooms, of gay and radiant activities taking place through its corridors, and of romances that were not musty and laid away already in lavender but fresh and breathing and redolent of this year’s shining motorcars and of dances whose flowers were scarcely withered. It excited him, too, that many men had already loved Daisy—it increased her value in his eyes. He felt their presence all about the house, pervading the air with the shades and echoes of still vibrant emotions.",
1023,8,Nick_narrator,"But he knew that he was in Daisy’s house by a colossal accident. However glorious might be his future as Jay Gatsby, he was at present a penniless young man without a past, and at any moment the invisible cloak of his uniform might slip from his shoulders. So he made the most of his time. He took what he could get, ravenously and unscrupulously—eventually he took Daisy one still October night, took her because he had no real right to touch her hand.",
1024,8,Nick_narrator,"He might have despised himself, for he had certainly taken her under false pretences. I don’t mean that he had traded on his phantom millions, but he had deliberately given Daisy a sense of security; he let her believe that he was a person from much the same strata as herself—that he was fully able to take care of her. As a matter of fact, he had no such facilities—he had no comfortable family standing behind him, and he was liable at the whim of an impersonal government to be blown anywhere about the world.",
1025,8,Nick_narrator,"But he didn’t despise himself and it didn’t turn out as he had imagined. He had intended, probably, to take what he could and go—but now he found that he had committed himself to the following of a grail. He knew that Daisy was extraordinary, but he didn’t realize just how extraordinary a ""nice"" girl could be. She vanished into her rich house, into her rich, full life, leaving Gatsby—nothing. He felt married to her, that was all.",
1026,8,Nick_narrator,"When they met again, two days later, it was Gatsby who was breathless, who was, somehow, betrayed. Her porch was bright with the bought luxury of star-shine; the wicker of the settee squeaked fashionably as she turned toward him and he kissed her curious and lovely mouth. She had caught a cold, and it made her voice huskier and more charming than ever, and Gatsby was overwhelmingly aware of the youth and mystery that wealth imprisons and preserves, of the freshness of many clothes, and of Daisy, gleaming like silver, safe and proud above the hot struggles of the poor.",
1027,8,Nick_narrator,"On the last afternoon before he went abroad, he sat with Daisy in his arms for a long, silent time. It was a cold fall day, with fire in the room and her cheeks flushed. Now and then she moved and he changed his arm a little, and once he kissed her dark shining hair. The afternoon had made them tranquil for a while, as if to give them a deep memory for the long parting the next day promised. They had never been closer in their month of love, nor communicated more profoundly one with another, than when she brushed silent lips against his coat’s shoulder or when he touched the end of her fingers, gently, as though she were asleep.",
1028,8,Nick_narrator,"He did extraordinarily well in the war. He was a captain before he went to the front, and following the Argonne battles he got his majority and the command of the divisional machine-guns. After the armistice he tried frantically to get home, but some complication or misunderstanding sent him to Oxford instead. He was worried now—there was a quality of nervous despair in Daisy’s letters. She didn’t see why he couldn’t come. She was feeling the pressure of the world outside, and she wanted to see him and feel his presence beside her and be reassured that she was doing the right thing after all.",
1029,8,Nick_narrator,"For Daisy was young and her artificial world was redolent of orchids and pleasant, cheerful snobbery and orchestras which set the rhythm of the year, summing up the sadness and suggestiveness of life in new tunes. All night the saxophones wailed the hopeless comment of the ""Beale Street Blues"" while a hundred pairs of golden and silver slippers shuffled the shining dust. At the grey tea hour there were always rooms that throbbed incessantly with this low, sweet fever, while fresh faces drifted here and there like rose petals blown by the sad horns around the floor.",
1030,8,Nick_narrator,"Through this twilight universe Daisy began to move again with the season; suddenly she was again keeping half a dozen dates a day with half a dozen men, and drowsing asleep at dawn with the beads and chiffon of an evening-dress tangled among dying orchids on the floor beside her bed. And all the time something within her was crying for a decision. She wanted her life shaped now, immediately—and the decision must be made by some force—of love, of money, of unquestionable practicality—that was close at hand.",
1031,8,Nick_narrator,"That force took shape in the middle of spring with the arrival of Tom Buchanan. There was a wholesome bulkiness about his person and his position, and Daisy was flattered. Doubtless there was a certain struggle and a certain relief. The letter reached Gatsby while he was still at Oxford.",
1032,8,Nick_narrator,"It was dawn now on Long Island and we went about opening the rest of the windows downstairs, filling the house with grey-turning, gold-turning light. The shadow of a tree fell abruptly across the dew and ghostly birds began to sing among the blue leaves. There was a slow, pleasant movement in the air, scarcely a wind, promising a cool, lovely day.",
1033,8,Nick_narrator,Gatsby turned around from a window and looked at me challengingly.,
1034,8,Nick_narrator,He sat down gloomily.,
1035,8,Nick_narrator,Suddenly he came out with a curious remark.,
1036,8,Nick_narrator,"he said,",
1037,8,Nick_narrator,"What could you make of that, except to suspect some intensity in his conception of the affair that couldn’t be measured?",
1038,8,Nick_narrator,"He came back from France when Tom and Daisy were still on their wedding trip, and made a miserable but irresistible journey to Louisville on the last of his army pay. He stayed there a week, walking the streets where their footsteps had clicked together through the November night and revisiting the out-of-the-way places to which they had driven in her white car. Just as Daisy’s house had always seemed to him more mysterious and gay than other houses, so his idea of the city itself, even though she was gone from it, was pervaded with a melancholy beauty.",
1039,8,Nick_narrator,"He left feeling that if he had searched harder, he might have found her—that he was leaving her behind. The day-coach—he was penniless now—was hot. He went out to the open vestibule and sat down on a folding-chair, and the station slid away and the backs of unfamiliar buildings moved by. Then out into the spring fields, where a yellow trolley raced them for a minute with people in it who might once have seen the pale magic of her face along the casual street.",
1040,8,Nick_narrator,"The track curved and now it was going away from the sun, which, as it sank lower, seemed to spread itself in benediction over the vanishing city where she had drawn her breath. He stretched out his hand desperately as if to snatch only a wisp of air, to save a fragment of the spot that she had made lovely for him. But it was all going by too fast now for his blurred eyes and he knew that he had lost that part of it, the freshest and the best, forever.",
1041,8,Nick_narrator,"It was nine o’clock when we finished breakfast and went out on the porch. The night had made a sharp difference in the weather and there was an autumn flavour in the air. The gardener, the last one of Gatsby’s former servants, came to the foot of the steps.",
1042,8,Nick_narrator,Gatsby answered. He turned to me apologetically.,
1043,8,Nick_narrator,I looked at my watch and stood up.,
1044,8,Nick_narrator,"I didn’t want to go to the city. I wasn’t worth a decent stroke of work, but it was more than that—I didn’t want to leave Gatsby. I missed that train, and then another, before I could get myself away.",
1045,8,Nick_narrator,I said finally.,
1046,8,Nick_narrator,We walked slowly down the steps.,
1047,8,Nick_narrator,"He looked at me anxiously, as if he hoped I’d corroborate this.",
1048,8,Nick_narrator,We shook hands and I started away. Just before I reached the hedge I remembered something and turned around.,
1049,8,Nick_narrator,I shouted across the lawn.,
1050,8,Nick_narrator,"I’ve always been glad I said that. It was the only compliment I ever gave him, because I disapproved of him from beginning to end. First he nodded politely, and then his face broke into that radiant and understanding smile, as if we’d been in ecstatic cahoots on that fact all the time. His gorgeous pink rag of a suit made a bright spot of colour against the white steps, and I thought of the night when I first came to his ancestral home, three months before. The lawn and drive had been crowded with the faces of those who guessed at his corruption—and he had stood on those steps, concealing his incorruptible dream, as he waved them goodbye.",
1051,8,Nick_narrator,I thanked him for his hospitality. We were always thanking him for that—I and the others.,
1052,8,Nick_narrator,I called.,
1053,8,Nick_narrator,"Up in the city, I tried for a while to list the quotations on an interminable amount of stock, then I fell asleep in my swivel-chair. Just before noon the phone woke me, and I started up with sweat breaking out on my forehead. It was Jordan Baker; she often called me up at this hour because the uncertainty of her own movements between hotels and clubs and private houses made her hard to find in any other way. Usually her voice came over the wire as something fresh and cool, as if a divot from a green golf-links had come sailing in at the office window, but this morning it seemed harsh and dry.",
1054,8,Nick_narrator,she said.,
1055,8,Nick_narrator,"Probably it had been tactful to leave Daisy’s house, but the act annoyed me, and her next remark made me rigid.",
1056,8,Nick_narrator,Silence for a moment. Then:,
1057,8,Nick_narrator,"We talked like that for a while, and then abruptly we weren’t talking any longer. I don’t know which of us hung up with a sharp click, but I know I didn’t care. I couldn’t have talked to her across a tea-table that day if I never talked to her again in this world.",
1058,8,Nick_narrator,"I called Gatsby’s house a few minutes later, but the line was busy. I tried four times; finally an exasperated central told me the wire was being kept open for long distance from Detroit. Taking out my timetable, I drew a small circle around the three-fifty train. Then I leaned back in my chair and tried to think. It was just noon.",
1059,8,Nick_narrator,"When I passed the ash-heaps on the train that morning I had crossed deliberately to the other side of the car. I supposed there’d be a curious crowd around there all day with little boys searching for dark spots in the dust, and some garrulous man telling over and over what had happened, until it became less and less real even to him and he could tell it no longer, and Myrtle Wilson’s tragic achievement was forgotten. Now I want to go back a little and tell what happened at the garage after we left there the night before.",
1060,8,Nick_narrator,"They had difficulty in locating the sister, Catherine. She must have broken her rule against drinking that night, for when she arrived she was stupid with liquor and unable to understand that the ambulance had already gone to Flushing. When they convinced her of this, she immediately fainted, as if that was the intolerable part of the affair. Someone, kind or curious, took her in his car and drove her in the wake of her sister’s body.",
1061,8,Nick_narrator,"Until long after midnight a changing crowd lapped up against the front of the garage, while George Wilson rocked himself back and forth on the couch inside. For a while the door of the office was open, and everyone who came into the garage glanced irresistibly through it. Finally someone said it was a shame, and closed the door. Michaelis and several other men were with him; first, four or five men, later two or three men. Still later Michaelis had to ask the last stranger to wait there fifteen minutes longer, while he went back to his own place and made a pot of coffee. After that, he stayed there alone with Wilson until dawn.",
1062,8,Nick_narrator,"About three o’clock the quality of Wilson’s incoherent muttering changed—he grew quieter and began to talk about the yellow car. He announced that he had a way of finding out whom the yellow car belonged to, and then he blurted out that a couple of months ago his wife had come from the city with her face bruised and her nose swollen.",
1063,8,Nick_narrator,"But when he heard himself say this, he flinched and began to cry  again in his groaning voice. Michaelis made a clumsy attempt to distract him.",
1064,8,Nick_narrator,"The hard brown beetles kept thudding against the dull light, and whenever Michaelis heard a car go tearing along the road outside it sounded to him like the car that hadn’t stopped a few hours before. He didn’t like to go into the garage, because the work bench was stained where the body had been lying, so he moved uncomfortably around the office—he knew every object in it before morning—and from time to time sat down beside Wilson trying to keep him more quiet.",
1065,8,Nick_narrator,"The effort of answering broke the rhythm of his rocking—for a moment he was silent. Then the same half-knowing, half-bewildered look came back into his faded eyes.",
1066,8,Nick_narrator,"he said, pointing at the desk.",
1067,8,Nick_narrator,"Michaelis opened the drawer nearest his hand. There was nothing in it but a small, expensive dog-leash, made of leather and braided silver. It was apparently new.",
1068,8,Nick_narrator,"he inquired, holding it up.",
1069,8,Nick_narrator,Wilson stared and nodded.,
1070,8,Nick_narrator,"Michaelis didn’t see anything odd in that, and he gave Wilson a dozen reasons why his wife might have bought the dog-leash. But conceivably Wilson had heard some of these same explanations before, from Myrtle, because he began saying  again in a whisper—his comforter left several explanations in the air.",
1071,8,Nick_narrator,said Wilson. His mouth dropped open suddenly.,
1072,8,Nick_narrator,said his friend.,
1073,8,Nick_narrator,Wilson shook his head. His eyes narrowed and his mouth widened slightly with the ghost of a superior,
1074,8,Nick_narrator,he said definitely.,
1075,8,Nick_narrator,"Michaelis had seen this too, but it hadn’t occurred to him that there was any special significance in it. He believed that Mrs. Wilson had been running away from her husband, rather than trying to stop any particular car.",
1076,8,Nick_narrator,"said Wilson, as if that answered the question.",
1077,8,Nick_narrator,"He began to rock again, and Michaelis stood twisting the leash in his hand.",
1078,8,Nick_narrator,"This was a forlorn hope—he was almost sure that Wilson had no friend: there was not enough of him for his wife. He was glad a little later when he noticed a change in the room, a blue quickening by the window, and realized that dawn wasn’t far off. About five o’clock it was blue enough outside to snap off the light.",
1079,8,Nick_narrator,"Wilson’s glazed eyes turned out to the ash-heaps, where small grey clouds took on fantastic shapes and scurried here and there in the faint dawn wind.",
1080,8,Nick_narrator,"he muttered, after a long silence. —with an effort he got up and walked to the rear window and leaned with his face pressed against it—",
1081,8,Nick_narrator,"Standing behind him, Michaelis saw with a shock that he was looking at the eyes of Doctor T. J. Eckleburg, which had just emerged, pale and enormous, from the dissolving night.",
1082,8,Nick_narrator,repeated Wilson.,
1083,8,Nick_narrator,"Michaelis assured him. Something made him turn away from the window and look back into the room. But Wilson stood there a long time, his face close to the window pane, nodding into the twilight.",
1084,8,Nick_narrator,"By six o’clock Michaelis was worn out, and grateful for the sound of a car stopping outside. It was one of the watchers of the night before who had promised to come back, so he cooked breakfast for three, which he and the other man ate together. Wilson was quieter now, and Michaelis went home to sleep; when he awoke four hours later and hurried back to the garage, Wilson was gone.",
1085,8,Nick_narrator,"His movements—he was on foot all the time—were afterward traced to Port Roosevelt and then to Gad’s Hill, where he bought a sandwich that he didn’t eat, and a cup of coffee. He must have been tired and walking slowly, for he didn’t reach Gad’s Hill until noon. Thus far there was no difficulty in accounting for his time—there were boys who had seen a man ""acting sort of crazy,"" and motorists at whom he stared oddly from the side of the road. Then for three hours he disappeared from view. The police, on the strength of what he said to Michaelis, that he ""had a way of finding out,"" supposed that he spent that time going from garage to garage thereabout, inquiring for a yellow car. On the other hand, no garage man who had seen him ever came forward, and perhaps he had an easier, surer way of finding out what he wanted to know. By half-past two he was in West Egg, where he asked someone the way to Gatsby’s house. So by that time he knew Gatsby’s name.",
1086,8,Nick_narrator,"At two o’clock Gatsby put on his bathing-suit and left word with the butler that if anyone phoned word was to be brought to him at the pool. He stopped at the garage for a pneumatic mattress that had amused his guests during the summer, and the chauffeur helped him to pump it up. Then he gave instructions that the open car wasn’t to be taken out under any circumstances—and this was strange, because the front right fender needed repair.",
1087,8,Nick_narrator,"Gatsby shouldered the mattress and started for the pool. Once he stopped and shifted it a little, and the chauffeur asked him if he needed help, but he shook his head and in a moment disappeared among the yellowing trees.",
1088,8,Nick_narrator,"No telephone message arrived, but the butler went without his sleep and waited for it until four o’clock—until long after there was anyone to give it to if it came. I have an idea that Gatsby himself didn’t believe it would come, and perhaps he no longer cared. If that was true he must have felt that he had lost the old warm world, paid a high price for living too long with a single dream. He must have looked up at an unfamiliar sky through frightening leaves and shivered as he found what a grotesque thing a rose is and how raw the sunlight was upon the scarcely created grass. A new world, material without being real, where poor ghosts, breathing dreams like air, drifted fortuitously about… like that ashen, fantastic figure gliding toward him through the amorphous trees.",
1089,8,Nick_narrator,"The chauffeur—he was one of Wolfshiem’s protégés—heard the shots—afterwards he could only say that he hadn’t thought anything much about them. I drove from the station directly to Gatsby’s house and my rushing anxiously up the front steps was the first thing that alarmed anyone. But they knew then, I firmly believe. With scarcely a word said, four of us, the chauffeur, butler, gardener, and I hurried down to the pool.",
1090,8,Nick_narrator,"There was a faint, barely perceptible movement of the water as the fresh flow from one end urged its way toward the drain at the other. With little ripples that were hardly the shadows of waves, the laden mattress moved irregularly down the pool. A small gust of wind that scarcely corrugated the surface was enough to disturb its accidental course with its accidental burden. The touch of a cluster of leaves revolved it slowly, tracing, like the leg of transit, a thin red circle in the water.",
1091,8,Nick_narrator,"It was after we started with Gatsby toward the house that the gardener saw Wilson’s body a little way off in the grass, and the holocaust was complete.",
1092,9,Nick_narrator,"After two years I remember the rest of that day, and that night and the next day, only as an endless drill of police and photographers and newspaper men in and out of Gatsby’s front door. A rope stretched across the main gate and a policeman by it kept out the curious, but little boys soon discovered that they could enter through my yard, and there were always a few of them clustered open-mouthed about the pool. Someone with a positive manner, perhaps a detective, used the expression ""madman"" as he bent over Wilson’s body that afternoon, and the adventitious authority of his voice set the key for the newspaper reports next morning.",
1093,9,Nick_narrator,"Most of those reports were a nightmare—grotesque, circumstantial, eager, and untrue. When Michaelis’s testimony at the inquest brought to light Wilson’s suspicions of his wife I thought the whole tale would shortly be served up in racy pasquinade—but Catherine, who might have said anything, didn’t say a word. She showed a surprising amount of character about it too—looked at the coroner with determined eyes under that corrected brow of hers, and swore that her sister had never seen Gatsby, that her sister was completely happy with her husband, that her sister had been into no mischief whatever. She convinced herself of it, and cried into her handkerchief, as if the very suggestion was more than she could endure. So Wilson was reduced to a man ""deranged by grief"" in order that the case might remain in its simplest form. And it rested there.",
1094,9,Nick_narrator,"But all this part of it seemed remote and unessential. I found myself on Gatsby’s side, and alone. From the moment I telephoned news of the catastrophe to West Egg village, every surmise about him, and every practical question, was referred to me. At first I was surprised and confused; then, as he lay in his house and didn’t move or breathe or speak, hour upon hour, it grew upon me that I was responsible, because no one else was interested—interested, I mean, with that intense personal interest to which everyone has some vague right at the end.",
1095,9,Nick_narrator,"I called up Daisy half an hour after we found him, called her instinctively and without hesitation. But she and Tom had gone away early that afternoon, and taken baggage with them.",
1096,9,Nick_narrator,I wanted to get somebody for him. I wanted to go into the room where he lay and reassure him:,
1097,9,Nick_narrator,"I’ll get somebody for you, Gatsby. Don’t worry. Just trust me and I’ll get somebody for you—",imagination
1098,9,Nick_narrator,"Meyer Wolfshiem’s name wasn’t in the phone book. The butler gave me his office address on Broadway, and I called Information, but by the time I had the number it was long after five, and no one answered the phone.",
1099,9,Nick_narrator,"I went back to the drawing-room and thought for an instant that they were chance visitors, all these official people who suddenly filled it. But, though they drew back the sheet and looked at Gatsby with shocked eyes, his protest continued in my brain:",
1101,9,Nick_narrator,"Someone started to ask me questions, but I broke away and going upstairs looked hastily through the unlocked parts of his desk—he’d never told me definitely that his parents were dead. But there was nothing—only the picture of Dan Cody, a token of forgotten violence, staring down from the wall.",
1102,9,Nick_narrator,"Next morning I sent the butler to New York with a letter to Wolfshiem, which asked for information and urged him to come out on the next train. That request seemed superfluous when I wrote it. I was sure he’d start when he saw the newspapers, just as I was sure there’d be a wire from Daisy before noon—but neither a wire nor Mr. Wolfshiem arrived; no one arrived except more police and photographers and newspaper men. When the butler brought back Wolfshiem’s answer I began to have a feeling of defiance, of scornful solidarity between Gatsby and me against them all.",
1103,9,Nick_narrator,Dear Mr. Carraway. This has been one of the most terrible shocks of my life to me I hardly can believe it that it is true at all. Such a mad act as that man did should make us all think. I cannot come down now as I am tied up in some very important business and cannot get mixed up in this thing now. If there is anything I can do a little later let me know in a letter by Edgar. I hardly know where I am when I hear about a thing like this and am completely knocked down and out.,
1104,9,Nick_narrator,Yours truly,
1105,9,Nick_narrator,Meyer Wolfshiem,
1106,9,Nick_narrator,and then hasty addenda beneath:,
1107,9,Nick_narrator,Let me know about the funeral etc do not know his family at all.,
1108,9,Nick_narrator,"When the phone rang that afternoon and Long Distance said Chicago was calling I thought this would be Daisy at last. But the connection came through as a man’s voice, very thin and far away.",
1109,9,Nick_narrator,The name was unfamiliar.,
1110,9,Nick_narrator,he said rapidly.,
1111,9,Nick_narrator,I interrupted breathlessly.,
1112,9,Nick_narrator,"There was a long silence on the other end of the wire, followed by an exclamation… then a quick squawk as the connection was broken.",
1113,9,Nick_narrator,I think it was on the third day that a telegram signed Henry C. Gatz arrived from a town in Minnesota. It said only that the sender was leaving immediately and to postpone the funeral until he came.,
1114,9,Nick_narrator,"It was Gatsby’s father, a solemn old man, very helpless and dismayed, bundled up in a long cheap ulster against the warm September day. His eyes leaked continuously with excitement, and when I took the bag and umbrella from his hands he began to pull so incessantly at his sparse grey beard that I had difficulty in getting off his coat. He was on the point of collapse, so I took him into the music-room and made him sit down while I sent for something to eat. But he wouldn’t eat, and the glass of milk spilled from his trembling hand.",
1115,9,Nick_narrator,he said.,
1116,9,Nick_narrator,"His eyes, seeing nothing, moved ceaselessly about the room.",
1117,9,Nick_narrator,he said.,
1118,9,Nick_narrator,I urged him.,
1119,9,Nick_narrator,"I took him into the drawing-room, where his son lay, and left him there. Some little boys had come up on the steps and were looking into the hall; when I told them who had arrived, they went reluctantly away.",
1120,9,Nick_narrator,"After a little while Mr. Gatz opened the door and came out, his mouth ajar, his face flushed slightly, his eyes leaking isolated and unpunctual tears. He had reached an age where death no longer has the quality of ghastly surprise, and when he looked around him now for the first time and saw the height and splendour of the hall and the great rooms opening out from it into other rooms, his grief began to be mixed with an awed pride. I helped him to a bedroom upstairs; while he took off his coat and vest I told him that all arrangements had been deferred until he came.",
1121,9,Nick_narrator,He shook his head.,
1122,9,Nick_narrator,"He touched his head impressively, and I nodded.",
1123,9,Nick_narrator,"I said, uncomfortably.",
1124,9,Nick_narrator,"He fumbled at the embroidered coverlet, trying to take it from the bed, and lay down stiffly—was instantly asleep.",
1125,9,Nick_narrator,"That night an obviously frightened person called up, and demanded to know who I was before he would give his name.",
1126,9,Nick_narrator,I said.,
1127,9,Nick_narrator,He sounded relieved.,
1128,9,Nick_narrator,"I was relieved too, for that seemed to promise another friend at Gatsby’s grave. I didn’t want it to be in the papers and draw a sightseeing crowd, so I’d been calling up a few people myself. They were hard to find.",
1129,9,Nick_narrator,I said.,
1130,9,Nick_narrator,he broke out hastily.,
1131,9,Nick_narrator,His tone made me suspicious.,
1132,9,Nick_narrator,I interrupted.,
1133,9,Nick_narrator,"I ejaculated an unrestrained  and he must have heard me, for he went on nervously:",
1134,9,Nick_narrator,"I didn’t hear the rest of the name, because I hung up the receiver.",
1135,9,Nick_narrator,"After that I felt a certain shame for Gatsby—one gentleman to whom I telephoned implied that he had got what he deserved. However, that was my fault, for he was one of those who used to sneer most bitterly at Gatsby on the courage of Gatsby’s liquor, and I should have known better than to call him.",
1136,9,Nick_narrator,"The morning of the funeral I went up to New York to see Meyer Wolfshiem; I couldn’t seem to reach him any other way. The door that I pushed open, on the advice of an elevator boy, was marked ""The Swastika Holding Company,"" and at first there didn’t seem to be anyone inside. But when I’d shouted  several times in vain, an argument broke out behind a partition, and presently a lovely Jewess appeared at an interior door and scrutinized me with black hostile eyes.",
1137,9,Nick_narrator,she said.,
1138,9,Nick_narrator,"The first part of this was obviously untrue, for someone had begun to whistle ""The Rosary,"" tunelessly, inside.",
1139,9,Nick_narrator,"At this moment a voice, unmistakably Wolfshiem’s, called  from the other side of the door.",
1140,9,Nick_narrator,she said quickly.,
1141,9,Nick_narrator,She took a step toward me and began to slide her hands indignantly up and down her hips.,
1142,9,Nick_narrator,she scolded.,
1143,9,Nick_narrator,I mentioned Gatsby.,
1144,9,Nick_narrator,She looked at me over again.,
1145,9,Nick_narrator,"She vanished. In a moment Meyer Wolfshiem stood solemnly in the doorway, holding out both hands. He drew me into his office, remarking in a reverent voice that it was a sad time for all of us, and offered me a cigar.",
1146,9,Nick_narrator,he said.,
1147,9,Nick_narrator,I inquired.,
1148,9,Nick_narrator,—he held up two bulbous fingers—,
1149,9,Nick_narrator,I wondered if this partnership had included the World’s Series transaction in 1919.,
1150,9,Nick_narrator,I said after a moment.,
1151,9,Nick_narrator,"The hair in his nostrils quivered slightly, and as he shook his head his eyes filled with tears.",
1152,9,Nick_narrator,he said.,
